time,x,y,z,degree,deltax,deltay,deltaz,resultant,moving,Turning
2.96787E+14,0.04307556,9.114258,3.4241333,-233.67302,0.18902588,0.016754,1.2322997,1.246825581,1,Left
2.96787E+14,0.23210144,9.131012,4.656433,-234.40633,0.49291992,-0.016754,0.6388856,0.807109382,1,Left
2.96787E+14,0.72502136,9.114258,5.2953186,-234.06557,-0.04545596,-0.270386,-0.6676026,0.721711899,1,Left
2.96787E+14,0.6795654,8.843872,4.627716,-233.19249,-0.3158569,-0.014358,-0.7704925,0.832844779,1,Left
2.96787E+14,0.3637085,8.829514,3.8572235,-232.82266,-0.14356995,0.126815,0.2129669,0.286442447,0,Left
2.96787E+14,0.22013855,8.956329,4.0701904,-231.48581,0.0765686,0.105286,-0.2368927,0.270307313,0,Left
2.96787E+14,0.29670715,9.061615,3.8332977,-231.61958,0.42591858,-0.406769,-0.0143585,0.589129716,1,Left
2.96787E+14,0.72262573,8.654846,3.8189392,-231.98885,0.0382843,-0.100509,0.3924255,0.406897431,1,Left
2.96787E+14,0.76091003,8.554337,4.2113647,-232.19936,-0.28474426,0.461822,0.0670013,0.546669944,1,Left
2.96787E+14,0.47616577,9.016159,4.278366,-232.02838,-0.08613587,-0.107681,0.315857,0.344645079,0,Left
2.96787E+14,0.3900299,8.908478,4.594223,-231.99042,0.16749573,0.009567,-0.28714,0.332559358,0,Left
2.96787E+14,0.55752563,8.918045,4.307083,-231.64967,-0.06939697,-0.179459,0.004776,0.192468913,0,Left
2.96787E+14,0.48812866,8.738586,4.311859,-231.57027,-0.21295166,0.193818,0.454651,0.538164806,1,Left
2.96787E+14,0.275177,8.932404,4.76651,-231.42075,0.68673706,0.002395,-0.052643,0.688755988,1,Left
2.96787E+14,0.96191406,8.934799,4.713867,-230.97871,-0.07177736,-0.375671,-0.8446653,0.927221742,1,Left
2.96787E+14,0.8901367,8.559128,3.8692017,-229.14459,-0.64128111,0.06221,-0.1268311,0.656656435,1,Left
2.96787E+14,0.24885559,8.621338,3.7423706,-229.35547,0.05981445,0.612564,0.7058868,0.936530083,1,Left
2.96787E+14,0.30867004,9.233902,4.4482574,-229.64809,0.2871399,-0.155533,-0.2512514,0.412028036,1,Left
2.96787E+14,0.59580994,9.078369,4.197006,-229.5914,-0.14356994,-0.607773,-0.2081754,0.658283635,1,Left
2.96787E+14,0.45224,8.470596,3.9888306,-229.69838,-0.509674082,0.433091,0.5264284,0.851153538,1,Left
2.96787E+14,-0.057434082,8.903687,4.515259,-229.72815,0.418746952,0.270401,0.3325956,0.599237469,1,Left
2.96787E+14,0.36131287,9.174088,4.8478546,-229.46051,0.1148529,-0.205796,-0.7082672,0.746448665,1,Left
2.96787E+14,0.47616577,8.968292,4.1395874,-229.06479,-0.06938171,-0.244064,-0.1316071,0.285834719,0,Left
2.96787E+14,0.40678406,8.724228,4.0079803,-229.19562,0.07417297,-0.078964,0.4785614,0.490670925,1,Left
2.96787E+14,0.48095703,8.645264,4.4865417,-229.32831,-0.30627441,0.351745,-0.4833527,0.671683253,1,Left
2.96787E+14,0.17468262,8.997009,4.003189,-227.87077,-0.10768128,-0.24646,-0.3445586,0.437102298,1,Left
2.96787E+14,0.06700134,8.750549,3.6586304,-228.09364,0.73458863,0.1196445,0.3182373,0.80945058,1,Left
2.96787E+14,0.80158997,8.8701935,3.9768677,-228.48753,-0.18423462,-0.2105715,0.7609253,0.810734275,1,Left
